日期,情景,计划购电量_kWh,调整购电量_kWh,紧急购电量_kWh,计划购电费_元,调整费用_元,紧急购电费_元,总费用_元,更新接受次数,更新拒绝次数,保持计划不可行次数,预计调整节省_元
2025-03-16,更新至12:00,68089.57809111345,70008.04067546912,0.33958333333339397,43365.838197053105,2043.8209953092783,1.6732968750002988,45411.332489237386,2,0,0,1084.4283990454414
2025-03-16,更新至18:00,68089.57809111345,70008.04067546912,0.33958333333339397,43365.838197053105,2043.8209953092783,1.6732968750002988,45411.332489237386,2,1,0,1084.4283990454414
2025-03-17,仅0:00预报,65821.99336724248,65821.99336724248,664.9343082333048,39709.39894699575,0.0,3521.360354652059,43230.75930164781,0,0,0,0.0
2025-03-17,更新至6:00,65821.99336724248,65821.99336724248,664.9343082333048,39709.39894699575,0.0,3521.360354652059,43230.75930164781,0,1,0,0.0
2025-03-17,更新至12:00,65821.99336724248,65957.15555711748,664.934308233305,39709.39894699575,178.6611336187195,3521.36035465206,43409.42043526653,1,1,0,143.2015074886158
2025-03-17,更新至18:00,65821.99336724248,65941.91102320235,664.934308233305,39709.39894699575,159.13784984300966,3521.36035465206,43389.897151490826,2,1,0,152.08428281227225
2025-03-18,仅0:00预报,73437.10039976853,73437.10039976853,0.0,46190.97913540031,0.0,0.0,46190.97913540031,0,0,0,0.0
2025-03-18,更新至6:00,73437.10039976853,74100.54931585802,0.0,46190.97913540031,771.7453887728257,0.0,46962.724524173136,1,0,0,664.2669458500104
2025-03-18,更新至12:00,73437.10039976853,73437.10039976853,0.0,46190.97913540031,0.0,0.0,46190.97913540031,2,0,0,1412.20059708202
2025-03-18,更新至18:00,73437.10039976853,73437.10039976853,0.0,46190.97913540031,0.0,0.0,46190.97913540031,2,1,0,1412.20059708202
2025-03-19,仅0:00预报,58863.021977058124,58863.021977058124,4076.4745678308223,37001.038292495476,0.0,24969.437261634044,61970.475554129516,0,0,0,0.0
2025-03-19,更新至6:00,58863.021977058124,67379.62702263016,121.97723766666559,37001.038292495476,7867.272932827455,610.2774277604947,45478.588653083425,1,0,0,10363.619271852678
2025-03-19,更新至12:00,58863.021977058124,65586.13201411368,121.9772376666657,37001.038292495476,5516.612464814851,610.2774277604952,43127.92818507083,2,0,0,12412.794748478078
2025-03-19,更新至18:00,58863.021977058124,65586.13201411368,121.9772376666657,37001.038292495476,5516.612464814851,610.2774277604952,43127.92818507083,2,1,0,12412.794748478078
2025-03-20,仅0:00预报,72545.07421109361,72545.07421109361,402.05389008333987,45460.71238688785,0.0,2084.5438603263683,47545.256247214216,0,0,0,0.0
2025-03-20,更新至6:00,72545.07421109361,72545.07421109361,402.05389008333987,45460.71238688785,0.0,2084.5438603263683,47545.256247214216,0,1,0,0.0
2025-03-20,更新至12:00,72545.07421109361,72545.07421109361,402.05389008333987,45460.71238688785,0.0,2084.5438603263683,47545.256247214216,0,2,0,0.0
2025-03-20,更新至18:00,72545.07421109361,72545.07421109361,402.05389008333987,45460.71238688785,0.0,2084.5438603263683,47545.256247214216,0,3,0,0.0
2025-03-21,仅0:00预报,29636.54805691667,29636.54805691667,689.1937839583334,11485.149172542826,0.0,2200.500280767188,13685.649453310014,0,0,0,0.0
2025-03-21,更新至6:00,29636.54805691667,30068.972320041667,256.76952083333344,11485.149172542826,417.14290806015623,810.0239205666672,12712.31600116965,1,0,0,591.330566693629
2025-03-21,更新至12:00,29636.54805691667,30688.34288753138,256.76952083333344,11485.149172542826,697.0674360371314,810.0239205666672,12992.240529146626,2,0,0,636.7531329788594
2025-03-21,更新至18:00,29636.54805691667,30068.972320041667,256.76952083333344,11485.149172542826,417.14290806015623,810.0239205666672,12712.31600116965,3,0,0,720.8790430305057
2025-03-22,仅0:00预报,31023.53143524433,31023.53143524433,234.45436504165963,12448.07925723218,0.0,764.6383236254754,13212.717580857656,0,0,0,0.0
2025-03-22,更新至6:00,31023.53143524433,31517.420153732495,0.0,12448.07925723218,473.6991738755374,0.0,12921.778431107718,1,0,0,186.8279944484584
2025-03-22,更新至12:00,31023.53143524433,31517.420153732495,0.0,12448.07925723218,473.6991738755374,0.0,12921.778431107718,1,1,0,187.1087466985291
2025-03-22,更新至18:00,31023.53143524433,31493.832129452658,0.0,12448.07925723218,462.7201279744868,0.0,12910.799385206668,2,1,0,194.81855533579255
2025-03-23,仅0:00预报,74012.98076031635,74012.98076031635,1.1368683772161603e-13,46063.08258624794,0.0,5.317133400239981e-13,46063.08258624794,0,0,0,0.0
2025-03-23,更新至6:00,74012.98076031635,74012.98076031635,1.1368683772161603e-13,46063.08258624794,0.0,5.317133400239981e-13,46063.08258624794,0,1,0,0.0
2025-03-23,更新至12:00,74012.98076031635,74012.98076031635,1.1368683772161603e-13,46063.08258624794,0.0,5.317133400239981e-13,46063.08258624794,0,2,0,0.0
2025-03-23,更新至18:00,74012.98076031635,74012.98076031635,1.1368683772161603e-13,46063.08258624794,0.0,5.317133400239981e-13,46063.08258624794,0,3,0,0.0
2025-03-24,仅0:00预报,67138.67790850413,67138.67790850413,1.1368683772161603e-13,41986.337406457795,0.0,5.705942385247909e-13,41986.337406457795,0,0,0,0.0
2025-03-24,更新至6:00,67138.67790850413,67138.67790850413,1.1368683772161603e-13,41986.337406457795,0.0,5.705942385247909e-13,41986.337406457795,0,1,0,0.0
2025-03-24,更新至12:00,67138.67790850413,67528.61063201391,1.1368683772161603e-13,41986.337406457795,470.00425091686975,5.705942385247909e-13,42456.341657374665,1,1,0,380.35787563667236
2025-03-24,更新至18:00,67138.67790850413,67480.8589823889,1.1368683772161603e-13,41986.337406457795,415.50290561737586,5.705942385247909e-13,42401.84031207517,2,1,0,419.0374996304945
2025-03-25,仅0:00预报,73933.79230837499,73933.79230837499,0.0,46957.80266021314,0.0,0.0,46957.80266021314,0,0,0,0.0
2025-03-25,更新至6:00,73933.79230837499,73933.79230837499,0.0,46957.80266021314,0.0,0.0,46957.80266021314,0,1,0,0.0
2025-03-25,更新至12:00,73933.79230837499,73933.79230837499,0.0,46957.80266021314,0.0,0.0,46957.80266021314,0,2,0,0.0
2025-03-25,更新至18:00,73933.79230837499,73933.79230837499,0.0,46957.80266021314,0.0,0.0,46957.80266021314,0,3,0,0.0
2025-03-26,仅0:00预报,67050.46479403239,67050.46479403239,574.0687134166594,40290.77068686322,0.0,3150.3172238559173,43441.08791071914,0,0,0,0.0
2025-03-26,更新至6:00,67050.46479403239,67696.02964644905,39.218639395414925,40290.77068686322,795.4552844057198,194.5131025906777,41280.73907385962,1,0,0,947.3103166350356
2025-03-26,更新至12:00,67050.46479403239,67602.87139049021,39.218639395414925,40290.77068686322,658.0588512615975,194.5131025906777,41143.3426407155,2,0,0,1021.6893274539143
2025-03-26,更新至18:00,67050.46479403239,67598.93567411572,39.218639395414925,40290.77068686322,653.8383858074187,194.5131025906777,41139.12217526132,3,0,0,1025.0380369139812
2025-03-27,仅0:00预报,69200.78793165895,69200.78793165895,1.1368683772161603e-13,42732.302774323194,0.0,5.101128408568911e-13,42732.302774323194,0,0,0,0.0
2025-03-27,更新至6:00,69200.78793165895,69934.59855189404,3.410605131648481e-13,42732.302774323194,860.0721214970092,1.6202648112084717e-12,43592.374895820205,1,0,0,315.1499130613838
2025-03-27,更新至12:00,69200.78793165895,69200.78793165895,1.1368683772161603e-13,42732.302774323194,0.0,5.101128408568911e-13,42732.302774323194,2,0,0,1124.3603645707835
2025-03-27,更新至18:00,69200.78793165895,69200.78793165895,1.1368683772161603e-13,42732.302774323194,0.0,5.101128408568911e-13,42732.302774323194,2,1,0,1124.3603645707835
2025-03-28,仅0:00预报,29794.14924891666,29794.14924891666,0.0,11784.662629309165,0.0,0.0,11784.662629309165,0,0,0,0.0
2025-03-28,更新至6:00,29794.14924891666,29794.14924891666,0.0,11784.662629309165,0.0,0.0,11784.662629309165,0,1,0,0.0
2025-03-28,更新至12:00,29794.14924891666,30388.35475204732,0.0,11784.662629309165,277.19686721045264,0.0,12061.859496519617,1,1,0,37.715253239907724
2025-03-28,更新至18:00,29794.14924891666,29794.14924891666,0.0,11784.662629309165,0.0,0.0,11784.662629309165,2,1,0,115.69010855068427
2025-03-29,仅0:00预报,28534.892854412887,28534.892854412887,924.4991797083387,11078.058385615339,0.0,3564.8533140606874,14642.911699676026,0,0,0,0.0
2025-03-29,更新至6:00,28534.892854412887,29778.844158109394,286.53027499999985,11078.058385615339,961.4788431735774,932.8519080479164,12972.389136836833,1,0,0,873.0513457574971
2025-03-29,更新至12:00,28534.892854412887,29692.83432703943,286.53027499999985,11078.058385615339,884.5113394425011,932.8519080479164,12895.421633105756,2,0,0,894.6611773075774
2025-03-29,更新至18:00,28534.892854412887,29195.00181716289,286.53027499999985,11078.058385615339,646.6718578489853,932.8519080479164,12657.58215151224,3,0,0,927.8400546491494
2025-03-30,仅0:00预报,69793.1998912073,69793.1998912073,0.0,41276.7464649322,0.0,0.0,41276.7464649322,0,0,0,0.0
2025-03-30,更新至6:00,69793.1998912073,69793.1998912073,0.0,41276.7464649322,0.0,0.0,41276.7464649322,0,1,0,0.0
2025-03-30,更新至12:00,69793.1998912073,69793.1998912073,0.0,41276.7464649322,0.0,0.0,41276.7464649322,0,2,0,0.0
2025-03-30,更新至18:00,69793.1998912073,69793.1998912073,0.0,41276.7464649322,0.0,0.0,41276.7464649322,0,3,0,0.0
2025-03-31,仅0:00预报,58385.75884234876,58385.75884234876,2197.233644477081,35771.470669831826,0.0,13237.491856581444,49008.96252641327,0,0,0,0.0
2025-03-31,更新至6:00,58385.75884234876,62850.21264710139,0.0,35771.470669831826,5153.2441148072585,0.0,40924.71478463909,1,0,0,6369.097798566539
2025-03-31,更新至12:00,58385.75884234876,60868.797160249,10.266882583331835,35771.470669831826,2608.581509761421,47.427864093701416,38427.48004368695,2,0,0,8772.461250043863
2025-03-31,更新至18:00,58385.75884234876,60951.31115440483,0.0,35771.470669831826,2778.7257868467864,0.0,38550.19645667861,3,0,0,8997.35983930046
2025-04-01,仅0:00预报,67022.80233807355,67022.80233807355,1.1368683772161603e-13,41266.65836743806,0.0,5.637730282614938e-13,41266.65836743806,0,0,0,0.0
2025-04-01,更新至6:00,67022.80233807355,69187.96557383746,1.1368683772161603e-13,41266.65836743806,2388.4253296545608,5.637730282614938e-13,43655.08369709262,1,0,0,2143.3703275823214
2025-04-01,更新至12:00,67022.80233807355,67568.2182839069,1.1368683772161603e-13,41266.65836743806,649.4168820004041,5.637730282614938e-13,41916.075249438465,2,0,0,3710.728760365176
2025-04-01,更新至18:00,67022.80233807355,67554.36817811523,1.1368683772161603e-13,41266.65836743806,632.7635147965038,5.637730282614938e-13,41899.421882234565,3,0,0,3721.7019311416193
2025-04-02,仅0:00预报,62926.3138363273,62926.3138363273,1412.024721316945,39080.75516480172,0.0,9127.03362726243,48207.78879206415,0,0,0,0.0
2025-04-02,更新至6:00,62926.3138363273,66247.99738080811,0.0,39080.75516480172,2935.5454774119585,0.0,42016.300642213675,1,0,0,4224.94583246323
2025-04-02,更新至12:00,62926.3138363273,65037.00653586854,0.0,39080.75516480172,1668.7751445275408,0.0,40749.53030932926,2,0,0,5542.871479750262
2025-04-02,更新至18:00,62926.3138363273,65030.58413005159,0.0,39080.75516480172,1657.5818545494676,0.0,40738.33701935119,3,0,0,5552.372842333556
2025-04-03,仅0:00预报,62272.022956211295,62272.022956211295,0.0,39945.31651054161,0.0,0.0,39945.31651054161,0,0,0,0.0
2025-04-03,更新至6:00,62272.022956211295,62272.022956211295,0.0,39945.31651054161,0.0,0.0,39945.31651054161,0,1,0,0.0
2025-04-03,更新至12:00,62272.022956211295,62272.022956211295,0.0,39945.31651054161,0.0,0.0,39945.31651054161,0,2,0,0.0
2025-04-03,更新至18:00,62272.022956211295,62272.022956211295,0.0,39945.31651054161,0.0,0.0,39945.31651054161,0,3,0,0.0
2025-04-04,仅0:00预报,28877.25122879166,28877.25122879166,5.684341886080802e-14,10940.239751180528,0.0,2.2109247765911277e-13,10940.239751180528,0,0,0,0.0
2025-04-04,更新至6:00,28877.25122879166,29048.40051454321,5.684341886080802e-14,10940.239751180528,85.0012927685055,2.2109247765911277e-13,11025.241043949034,1,0,0,6.519190393799363
2025-04-04,更新至12:00,28877.25122879166,29427.901949196843,5.684341886080802e-14,10940.239751180528,314.87776484232546,2.2109247765911277e-13,11255.117516022854,2,0,0,76.36875501923714
2025-04-04,更新至18:00,28877.25122879166,29137.678860273656,5.684341886080802e-14,10940.239751180528,170.73846772862706,2.2109247765911277e-13,11110.978218909155,3,0,0,111.36917241366427
2025-04-05,仅0:00预报,26319.978177000412,26319.978177000412,705.7964078333371,10650.860057879136,0.0,2157.1118890575954,12807.97194693673,0,0,0,0.0
2025-04-05,更新至6:00,26319.978177000412,26971.40005150041,133.69991666666687,10650.860057879136,603.2565895963537,418.904976189584,11673.021623665074,1,0,0,848.3522522908338
2025-04-05,更新至12:00,26319.978177000412,29247.772138588894,133.69991666666687,10650.860057879136,1860.9482696983848,418.904976189584,12930.713303767105,2,0,0,1161.5551462582425
2025-04-05,更新至18:00,26319.978177000412,26977.649272333743,133.69991666666687,10650.860057879136,609.2455303819788,418.904976189584,11679.010564450698,3,0,0,1310.1705468379732
2025-04-06,仅0:00预报,61448.98465656018,61448.98465656018,14.789090333328659,37616.81541663882,0.0,72.44435899781044,37689.25977563663,0,0,0,0.0
2025-04-06,更新至6:00,61448.98465656018,61853.00288711091,14.789090333328659,37616.81541663882,536.2536764233942,72.44435899781044,38225.513452060026,1,0,0,411.0181709540284
2025-04-06,更新至12:00,61448.98465656018,61851.95122527963,14.789090333328659,37616.81541663882,533.3896203693753,72.44435899781044,38222.649396006,2,0,0,415.19292278472176
2025-04-06,更新至18:00,61448.98465656018,61835.24423942572,14.789090333328659,37616.81541663882,508.8880034623848,72.44435899781044,38198.14777909902,3,0,0,432.09118949569574
2025-04-07,仅0:00预报,61061.32350985893,61061.32350985893,0.0,36424.0090110165,0.0,0.0,36424.0090110165,0,0,0,0.0
2025-04-07,更新至6:00,61061.32350985893,63478.30688001972,0.0,36424.0090110165,2450.082719976938,0.0,38874.09173099344,1,0,0,1886.4548930056844
2025-04-07,更新至12:00,61061.32350985893,61761.33199843506,0.0,36424.0090110165,704.1300144593627,0.0,37128.13902547586,2,0,0,3495.2772879821096
2025-04-07,更新至18:00,61061.32350985893,61761.33199843506,0.0,36424.0090110165,704.1300144593627,0.0,37128.13902547586,2,1,0,3495.2772879821096
2025-04-08,仅0:00预报,67300.57561764751,67300.57561764751,0.0,40835.71799979401,0.0,0.0,40835.71799979401,0,0,0,0.0
2025-04-08,更新至6:00,67300.57561764751,67457.6180461046,0.0,40835.71799979401,220.25487401065038,0.0,41055.97287380466,1,0,0,121.40375483668777
2025-04-08,更新至12:00,67300.57561764751,67300.57561764751,0.0,40835.71799979401,0.0,0.0,40835.71799979401,2,0,0,218.91898648488132
2025-04-08,更新至18:00,67300.57561764751,67300.57561764751,0.0,40835.71799979401,0.0,0.0,40835.71799979401,2,1,0,218.91898648488132
2025-04-09,仅0:00预报,66834.1913464547,66834.1913464547,2.2737367544323206e-13,40825.008208843705,0.0,1.2262830750842113e-12,40825.008208843705,0,0,0,0.0
2025-04-09,更新至6:00,66834.1913464547,67756.23435984753,1.1368683772161603e-13,40825.008208843705,1058.1032258386,7.309495231311303e-13,41883.1114346823,1,0,0,555.8098544076452
2025-04-09,更新至12:00,66834.1913464547,67683.36562243575,1.1368683772161603e-13,40825.008208843705,1026.9159012651178,7.309495231311303e-13,41851.92411010882,2,0,0,650.1370224599355
2025-04-09,更新至18:00,66834.1913464547,67663.2503476833,1.1368683772161603e-13,40825.008208843705,999.9503696957152,7.309495231311303e-13,41824.95857853942,3,0,0,667.4357278200619
2025-04-10,仅0:00预报,63878.41511846771,63878.41511846771,0.0,39332.93488429846,0.0,0.0,39332.93488429846,0,0,0,0.0
2025-04-10,更新至6:00,63878.41511846771,64889.094405776355,0.0,39332.93488429846,624.680816805522,0.0,39957.61570110398,1,0,0,196.65203562032957
2025-04-10,更新至12:00,63878.41511846771,64727.91498077636,0.0,39332.93488429846,531.6881380236468,0.0,39864.62302232211,2,0,0,277.0382041012049
2025-04-10,更新至18:00,63878.41511846771,64727.91498077636,0.0,39332.93488429846,531.6881380236468,0.0,39864.62302232211,2,1,0,277.0382041012049
2025-04-11,仅0:00预报,27134.33658870576,27134.33658870576,1071.1320475833338,10473.182180798518,0.0,3527.2645261489183,14000.446706947436,0,0,0,0.0
2025-04-11,更新至6:00,27134.33658870576,28253.500685080755,255.39418333333344,10473.182180798518,1074.2804930661716,868.922562416667,12416.385236281356,1,0,0,1434.0093336663226
2025-04-11,更新至12:00,27134.33658870576,28037.533532122427,255.39418333333344,10473.182180798518,879.2861999028003,868.922562416667,12221.390943117985,2,0,0,1636.2627558604768
2025-04-11,更新至18:00,27134.33658870576,28037.533532122427,255.39418333333344,10473.182180798518,879.2861999028003,868.922562416667,12221.390943117985,2,1,0,1636.2627558604768
2025-04-12,仅0:00预报,27451.501286537336,27451.501286537336,1.1368683772161603e-13,10847.610726578441,0.0,3.640820978034753e-13,10847.610726578441,0,0,0,0.0
2025-04-12,更新至6:00,27451.501286537336,27451.501286537336,1.1368683772161603e-13,10847.610726578441,0.0,3.640820978034753e-13,10847.610726578441,0,1,0,0.0
2025-04-12,更新至12:00,27451.501286537336,27451.501286537336,1.1368683772161603e-13,10847.610726578441,0.0,3.640820978034753e-13,10847.610726578441,0,2,0,0.0
2025-04-12,更新至18:00,27451.501286537336,29027.202865704,1.1368683772161603e-13,10847.610726578441,816.8767266762502,3.640820978034753e-13,11664.487453254691,1,2,0,37.86244562023603
2025-04-13,仅0:00预报,55938.62083408641,55938.62083408641,1.1368683772161603e-13,34549.38126378371,0.0,3.9176484278868886e-13,34549.38126378371,0,0,0,0.0
2025-04-13,更新至6:00,55938.62083408641,55938.62083408641,1.1368683772161603e-13,34549.38126378371,0.0,3.9176484278868886e-13,34549.38126378371,0,1,0,0.0
2025-04-13,更新至12:00,55938.62083408641,55938.62083408641,1.1368683772161603e-13,34549.38126378371,0.0,3.9176484278868886e-13,34549.38126378371,0,2,0,0.0
2025-04-13,更新至18:00,55938.62083408641,55938.62083408641,1.1368683772161603e-13,34549.38126378371,0.0,3.9176484278868886e-13,34549.38126378371,0,3,0,0.0
2025-04-14,仅0:00预报,65465.518766962334,65465.518766962334,1.1368683772161603e-13,39489.66100197741,0.0,4.779394657816738e-13,39489.66100197741,0,0,0,0.0
