日期,时段序号,时段,电价_元每kWh,小区负载_kW,光伏实际功率_kW,净负荷_kW,计划购电量_kWh,紧急购电量_kWh,充电量_kWh,放电量_kWh,弃光量_kWh,时段末储电量_kWh,计划购电费_元,紧急购电费_元
2025-01-02,30,4:50-5:00,0.4395,4030.95,0.0,4030.95,671.8249999999999,0.0,0.0,0.0,0.0,6000.0,295.26708749999995,0.0
2025-01-02,31,5:00-5:10,0.4333,4262.9553,0.0022,4262.9531,710.4921833333333,0.0,0.0,0.0,0.0,6000.0,307.85626303833334,0.0
2025-01-02,32,5:10-5:20,0.4439,4330.5086,0.0,4330.5086,721.7514333333334,0.0,0.0,0.0,0.0,6000.0,320.3854612566667,0.0
2025-01-02,33,5:20-5:30,0.4301,4149.13,0.0,4149.13,691.5216666666666,0.0,0.0,0.0,0.0,6000.0,297.4234688333333,0.0
2025-01-02,34,5:30-5:40,0.3713,4130.3346,0.0307,4130.3039,688.3839833333333,0.0,0.0,0.0,0.0,6000.0,255.59697301166665,0.0
2025-01-02,35,5:40-5:50,0.5708,4641.7286,0.0,4641.7286,773.6214333333334,0.0,0.0,0.0,0.0,6000.0,441.5831141466667,0.0
2025-01-02,36,5:50-6:00,0.9099,5411.59,0.0,5411.59,901.9316666666666,0.0,0.0,0.0,0.0,6000.0,820.6676235,0.0
2025-01-02,37,6:00-6:10,0.9368,5738.8011,0.4279,5738.3732,956.3955333333332,0.0,0.0,0.0,0.0,6000.0,895.9513356266665,0.0
2025-01-02,38,6:10-6:20,0.8758,5695.3891,0.0,5695.3891,949.2315166666667,0.0,0.0,0.0,0.0,6000.0,831.3369622966667,0.0
2025-01-02,39,6:20-6:30,0.8759,5537.66,0.0,5537.66,922.9433333333333,0.0,0.0,0.0,0.0,6000.0,808.4060656666667,0.0
2025-01-02,40,6:30-6:40,0.8601,5461.5746,5.9596,5455.615000000001,909.2691666666667,0.0,0.0,0.0,0.0,6000.0,782.06241025,0.0
2025-01-02,41,6:40-6:50,0.8442,5483.6005,0.0,5483.6005,913.9334166666665,0.0,0.0,0.0,0.0,6000.0,771.5425903499998,0.0
2025-01-02,42,6:50-7:00,0.8334,5540.88,6.6375,5534.2425,922.37375,0.0,0.0,0.0,0.0,6000.0,768.70628325,0.0
2025-01-02,43,7:00-7:10,0.8092,5575.3367,192.5583,5382.7784,897.1297333333333,0.0,0.0,0.0,0.0,6000.0,725.9573802133333,0.0
2025-01-02,44,7:10-7:20,0.7972,5669.9633,445.62219999999996,5224.341100000001,870.7235166666667,0.0,0.0,0.0,0.0,6000.0,694.1407874866667,0.0
2025-01-02,45,7:20-7:30,0.7644,5566.66,701.3625,4865.297500000001,810.8829166666667,0.0,0.0,0.0,0.0,6000.0,619.8389015,0.0
2025-01-02,46,7:30-7:40,0.6899,5081.9454,976.5694999999998,4105.3759,684.2293166666666,0.0,0.0,0.0,0.0,6000.0,472.0498055683332,0.0
2025-01-02,47,7:40-7:50,0.86,5737.5547,1257.8499,4479.7047999999995,746.6174666666666,0.0,0.0,0.0,0.0,6000.0,642.0910213333333,0.0
2025-01-02,48,7:50-8:00,1.1617,7205.75,1536.3374999999999,5669.4125,944.9020833333333,0.0,0.0,0.0,0.0,6000.0,1097.6927502083333,0.0
2025-01-02,49,8:00-8:10,1.1683,7519.619899999999,1820.2924,5699.327499999999,949.8879166666665,0.0,0.0,0.0,0.0,6000.0,1109.7540530416663,0.0
2025-01-02,50,8:10-8:20,1.0956,7253.8265,2132.9788,5120.847700000001,853.4746166666667,0.0,0.0,0.0,0.0,6000.0,935.06679002,0.0
2025-01-02,51,8:20-8:30,1.0849,7156.62,2471.7375,4684.882500000001,780.81375,0.0,0.0,0.0,0.0,6000.0,847.104837375,0.0
2025-01-02,52,8:30-8:40,1.061,7351.569399999999,2797.3932,4554.1762,759.0293666666666,0.0,0.0,0.0,0.0,6000.0,805.3301580333333,0.0
2025-01-02,53,8:40-8:50,1.043,7430.2399,3047.7556,4382.4843,730.41405,0.0,0.0,0.0,0.0,6000.0,761.8218541499999,0.0
2025-01-02,54,8:50-9:00,1.036,7295.25,3267.2625,4027.9875000000006,671.3312500000001,0.0,0.0,0.0,0.0,6000.0,695.499175,0.0
2025-01-02,55,9:00-9:10,1.0147,7207.6569,3546.8484999999996,3660.8084,610.1347333333333,0.0,0.0,0.0,0.0,6000.0,619.1037139133333,0.0
2025-01-02,56,9:10-9:20,0.9922,7113.8825,3726.689,3387.1935,564.53225,0.0,0.0,0.0,0.0,6000.0,560.12889845,0.0
2025-01-02,57,9:20-9:30,0.97,7023.12,3844.2374999999997,3178.8825,529.81375,0.0,0.0,0.0,0.0,6000.0,513.9193375,0.0
2025-01-02,58,9:30-9:40,0.9422,7047.9517,4096.3408,2951.6109,491.93515,0.0,0.0,0.0,0.0,6000.0,463.50129833000005,0.0
2025-01-02,59,9:40-9:50,0.9569,7129.0191,4283.6623,2845.3568,474.22613333333334,0.0,0.0,0.0,0.0,6000.0,453.78698698666665,0.0
2025-01-02,60,9:50-10:00,0.9977,7151.099999999999,4356.1125,2794.9874999999997,465.83124999999995,0.0,0.0,0.0,0.0,6000.0,464.759838125,0.0
2025-01-02,61,10:00-10:10,0.9919,7053.4551,4491.6281,2561.827,426.9711666666667,0.0,0.0,0.0,0.0,6000.0,423.5127002166667,0.0
2025-01-02,62,10:10-10:20,0.9588,7028.790599999999,4766.409,2262.3815999999997,377.06359999999995,0.0,0.0,0.0,0.0,6000.0,361.52857967999995,0.0
2025-01-02,63,10:20-10:30,0.9549,7115.539999999999,5019.45,2096.0899999999997,349.34833333333324,0.0,0.0,0.0,0.0,6000.0,333.5927234999999,0.0
2025-01-02,64,10:30-10:40,0.9839,7158.8016,5019.8625,2138.9390999999996,356.48984999999993,0.0,0.0,0.0,0.0,6000.0,350.7503634149999,0.0
2025-01-02,65,10:40-10:50,0.799,7104.164799999999,5077.3715,2026.793299999999,337.79888333333315,0.0,0.0,0.0,0.0,6000.0,269.9013077833332,0.0
2025-01-02,66,10:50-11:00,0.5025,6988.45,5277.5625,1710.8874999999994,285.14791666666656,0.0,0.0,0.0,0.0,6000.0,143.28682812499994,0.0
2025-01-02,67,11:00-11:10,0.4662,6905.2356,5389.699,1515.5366,252.58943333333332,0.0,0.0,0.0,0.0,6000.0,117.75719382,0.0
2025-01-02,68,11:10-11:20,0.5007,6918.8526,5368.919,1549.9336000000008,258.3222666666668,0.0,0.0,0.0,0.0,6000.0,129.34195892000008,0.0
2025-01-02,69,11:20-11:30,0.4827,7053.449999999999,5329.9875,1723.4624999999992,287.24374999999986,0.0,0.0,0.0,0.0,6000.0,138.65255812499993,0.0
2025-01-02,70,11:30-11:40,0.4785,7224.237199999999,5412.6331,1811.6040999999989,301.9340166666665,0.0,0.0,0.0,0.0,6000.0,144.4754269749999,0.0
2025-01-02,71,11:40-11:50,0.4662,7061.473699999999,5429.3182,1632.155499999999,272.0259166666665,0.0,0.0,0.0,0.0,6000.0,126.81848234999993,0.0
2025-01-02,72,11:50-12:00,0.4432,6627.879999999999,5328.3,1299.5799999999995,216.59666666666658,0.0,0.0,0.0,0.0,6000.0,95.99564266666663,0.0
2025-01-02,73,12:00-12:10,0.4411,6385.5315,5248.9495,1136.582,189.43033333333335,0.0,0.0,0.0,0.0,6000.0,83.55772003333334,0.0
2025-01-02,74,12:10-12:20,0.4551,6379.3415,5219.2319,1160.1096000000011,193.3516000000002,0.0,0.0,0.0,0.0,6000.0,87.99431316000009,0.0
2025-01-02,75,12:20-12:30,0.4463,6517.079999999999,5222.85,1294.2299999999989,215.7049999999998,0.0,0.0,0.0,0.0,6000.0,96.26914149999992,0.0
2025-01-02,76,12:30-12:40,0.4113,6677.415799999999,5242.2942,1435.121599999999,239.18693333333317,0.0,0.0,0.0,0.0,6000.0,98.37758567999994,0.0
2025-01-02,77,12:40-12:50,0.5682,6740.258999999999,5308.1571,1432.101899999999,238.68364999999983,0.0,0.0,0.0,0.0,6000.0,135.6200499299999,0.0
2025-01-02,78,12:50-13:00,0.8279,6776.29,5393.2875,1383.0024999999998,230.50041666666664,0.0,0.0,0.0,0.0,6000.0,190.8312949583333,0.0
2025-01-02,79,13:00-13:10,0.8636,6923.506899999999,5413.5261,1509.9807999999998,251.66346666666664,0.0,0.0,0.0,0.0,6000.0,217.3365698133333,0.0
2025-01-02,80,13:10-13:20,0.8416,6851.0971,5337.3076,1513.7895000000003,252.29825000000005,0.0,0.0,0.0,0.0,6000.0,212.33420720000004,0.0
2025-01-02,81,13:20-13:30,0.8618,6622.15,5168.2125,1453.9375000000005,242.32291666666674,0.0,0.0,0.0,0.0,6000.0,208.8338895833334,0.0
2025-01-02,82,13:30-13:40,0.8623,6654.8176,4960.5615,1694.2561000000003,282.3760166666667,0.0,0.0,0.0,0.0,6000.0,243.4928391716667,0.0
2025-01-02,83,13:40-13:50,0.9026,6745.2794,4873.504,1871.775400000001,311.9625666666668,0.0,0.0,0.0,0.0,6000.0,281.57741267333347,0.0
2025-01-02,84,13:50-14:00,0.9754,6768.729999999999,4791.45,1977.279999999999,329.5466666666665,0.0,0.0,0.0,0.0,6000.0,321.43981866666655,0.0
2025-01-02,85,14:00-14:10,1.0002,6785.520399999999,4440.5059,2345.0144999999998,390.83574999999996,0.0,0.0,0.0,0.0,6000.0,390.91391715,0.0
2025-01-02,86,14:10-14:20,0.9978,6651.4681,4102.9755,2548.4926000000005,424.7487666666667,0.0,0.0,0.0,0.0,6000.0,423.81431938000003,0.0
2025-01-02,87,14:20-14:30,1.0271,6519.729999999999,3897.7874999999995,2621.942499999999,436.99041666666653,0.0,0.0,0.0,0.0,6000.0,448.83285695833314,0.0
2025-01-02,88,14:30-14:40,1.0906,6699.389399999999,3672.4272,3026.9621999999995,504.4936999999999,0.0,0.0,0.0,0.0,6000.0,550.2008292199998,0.0
2025-01-02,89,14:40-14:50,0.9376,6745.2289,3411.625,3333.6039,555.60065,0.0,0.0,0.0,0.0,6000.0,520.93116944,0.0
2025-01-02,90,14:50-15:00,0.6694,6621.14,3140.1749999999997,3480.965,580.1608333333334,0.0,0.0,0.0,0.0,6000.0,388.35966183333335,0.0
2025-01-02,91,15:00-15:10,0.66,6686.538299999999,2878.1578,3808.3804999999998,634.7300833333333,0.0,0.0,0.0,0.0,6000.0,418.921855,0.0
2025-01-02,92,15:10-15:20,0.7217,6510.334,2617.8995,3892.4345000000003,648.7390833333334,0.0,0.0,0.0,0.0,6000.0,468.1949964416667,0.0
2025-01-02,93,15:20-15:30,0.7308,6220.789999999999,2359.9875,3860.8024999999993,643.4670833333332,0.0,0.0,0.0,0.0,6000.0,470.24574449999994,0.0
2025-01-02,94,15:30-15:40,0.7534,6406.2703,2119.3514,4286.918900000001,714.4864833333334,0.0,0.0,0.0,0.0,6000.0,538.2941165433333,0.0
2025-01-02,95,15:40-15:50,0.7823,6474.5982,1904.7231,4569.8751,761.64585,0.0,0.0,0.0,0.0,6000.0,595.835548455,0.0
2025-01-02,96,15:50-16:00,0.8055,6290.24,1662.6,4627.64,771.2733333333333,0.0,0.0,0.0,0.0,6000.0,621.26067,0.0
2025-01-02,97,16:00-16:10,0.8271,6307.331,1326.1056,4981.2254,830.2042333333333,0.0,0.0,0.0,0.0,6000.0,686.6619213899999,0.0
2025-01-02,98,16:10-16:20,0.8519,6312.2172,1011.5001,5300.717100000001,883.45285,0.0,0.0,0.0,0.0,6000.0,752.613482915,0.0
2025-01-02,99,16:20-16:30,0.8791,6239.28,757.725,5481.554999999999,913.5924999999999,0.0,0.0,0.0,0.0,6000.0,803.1391667499998,0.0
2025-01-02,100,16:30-16:40,0.9024,6276.4877,494.5646,5781.9231,963.6538499999999,0.0,0.0,0.0,0.0,6000.0,869.6012342399999,0.0
2025-01-02,101,16:40-16:50,0.9163,6335.5438,213.86429999999996,6121.679500000001,1020.2799166666667,0.0,0.0,0.0,0.0,6000.0,934.8824876416668,0.0
2025-01-02,102,16:50-17:00,0.9264,6317.75,6.674999999999999,6311.075,1051.8458333333333,0.0,0.0,0.0,0.0,6000.0,974.42998,0.0
2025-01-02,103,17:00-17:10,0.9462,6215.728499999999,0.0,6215.728499999999,1035.9547499999999,0.0,0.0,0.0,0.0,6000.0,980.2203844499999,0.0
2025-01-02,104,17:10-17:20,0.9742,6137.0958,6.724599999999999,6130.3712000000005,1021.7285333333333,0.0,0.0,0.0,0.0,6000.0,995.3679371733333,0.0
2025-01-02,105,17:20-17:30,0.9862,6185.229999999999,0.0,6185.229999999999,1030.8716666666664,0.0,0.0,0.0,0.0,6000.0,1016.6456376666664,0.0
2025-01-02,106,17:30-17:40,0.976,6275.9932,0.0,6275.9932,1045.9988666666666,0.0,0.0,0.0,0.0,6000.0,1020.8948938666665,0.0
2025-01-02,107,17:40-17:50,1.0742,5749.3845,0.48279999999999995,5748.9017,958.1502833333333,0.0,0.0,0.0,0.0,6000.0,1029.2450343566666,0.0
2025-01-02,108,17:50-18:00,1.2313,4825.29,0.0,4825.29,804.2149999999999,0.0,0.0,0.0,0.0,6000.0,990.2299294999999,0.0
2025-01-02,109,18:00-18:10,1.2561,4462.7208,0.0,4462.7208,743.7868,0.0,0.0,0.0,0.0,6000.0,934.27059948,0.0
2025-01-02,110,18:10-18:20,1.2447,4487.596,0.0347,4487.5613,747.9268833333333,0.0,0.0,0.0,0.0,6000.0,930.9445916849999,0.0
2025-01-02,111,18:20-18:30,1.2545,4531.35,0.0,4531.35,755.225,0.0,0.0,0.0,0.0,6000.0,947.4297625,0.0
2025-01-02,112,18:30-18:40,1.2522,4433.2667,0.0,4433.2667,738.8777833333334,0.0,0.0,0.0,0.0,6000.0,925.22276029,0.0
2025-01-02,113,18:40-18:50,1.2881,4446.1905,0.0025,4446.188,741.0313333333332,0.0,0.0,0.0,0.0,6000.0,954.5224604666665,0.0
2025-01-02,114,18:50-19:00,1.3466,4522.69,0.0,4522.69,753.7816666666665,0.0,0.0,0.0,0.0,6000.0,1015.0423923333332,0.0
2025-01-02,115,19:00-19:10,1.3523,4365.4081,0.0,4365.4081,727.5680166666666,0.0,0.0,0.0,0.0,6000.0,983.8902289383333,0.0
2025-01-02,116,19:10-19:20,1.3445,4272.9727,0.0,4272.9727,712.1621166666666,0.0,0.0,0.0,0.0,6000.0,957.5019658583333,0.0
2025-01-02,117,19:20-19:30,1.3483,4365.74,0.0,4365.74,727.6233333333332,0.0,0.0,0.0,0.0,6000.0,981.0545403333332,0.0
2025-01-02,118,19:30-19:40,1.349,4459.5799,0.0,4459.5799,743.2633166666666,0.0,0.0,0.0,0.0,6000.0,1002.6622141833332,0.0
2025-01-02,119,19:40-19:50,1.3473,4483.9677,0.0,4483.9677,747.32795,0.0,0.0,0.0,0.0,6000.0,1006.874947035,0.0
2025-01-02,120,19:50-20:00,1.3482,4509.26,0.0,4509.26,751.5433333333333,0.0,0.0,0.0,0.0,6000.0,1013.230722,0.0
2025-01-02,121,20:00-20:10,1.3513,4622.8615,0.0,4622.8615,770.4769166666666,0.0,0.0,0.0,0.0,6000.0,1041.1454574916665,0.0
2025-01-02,122,20:10-20:20,1.34,4560.6006,0.0,4560.6006,760.1000999999999,0.0,0.0,0.0,0.0,6000.0,1018.5341339999999,0.0
2025-01-02,123,20:20-20:30,1.3489,4323.46,0.0,4323.46,720.5766666666666,0.0,0.0,0.0,0.0,6000.0,971.9858656666665,0.0
2025-01-02,124,20:30-20:40,1.3952,4224.7758,0.0,4224.7758,704.1293000000001,0.0,0.0,0.0,0.0,6000.0,982.4011993600001,0.0
2025-01-02,125,20:40-20:50,1.2226,4398.0305,0.0,4398.0305,733.0050833333332,0.0,0.0,0.0,0.0,6000.0,896.1720148833332,0.0
2025-01-02,126,20:50-21:00,0.9332,4648.27,0.0,4648.27,774.7116666666667,0.0,0.0,0.0,0.0,6000.0,722.9609273333334,0.0
2025-01-02,127,21:00-21:10,0.9068,4633.6,0.0,4633.6,772.2666666666667,0.0,0.0,0.0,0.0,6000.0,700.2914133333334,0.0
2025-01-02,128,21:10-21:20,0.9371,4538.5738,0.0,4538.5738,756.4289666666666,0.0,0.0,0.0,0.0,6000.0,708.8495846633333,0.0
2025-01-02,129,21:20-21:30,0.9371,4588.87,0.0,4588.87,764.8116666666666,0.0,0.0,0.0,0.0,6000.0,716.7050128333333,0.0
2025-01-02,130,21:30-21:40,0.9871,4752.9518,0.0,4752.9518,792.1586333333332,0.0,0.0,0.0,0.0,6000.0,781.9397869633332,0.0
2025-01-02,131,21:40-21:50,0.7764,4388.3683,0.0,4388.3683,731.3947166666667,0.0,0.0,0.0,0.0,6000.0,567.85485802,0.0
2025-01-02,132,21:50-22:00,0.4209,3695.47,0.0,3695.47,615.9116666666666,0.0,0.0,0.0,0.0,6000.0,259.2372205,0.0
2025-01-02,133,22:00-22:10,0.3859,3549.5285999999996,0.0,3549.5285999999996,591.5880999999999,0.0,0.0,0.0,0.0,6000.0,228.29384779,0.0
2025-01-02,134,22:10-22:20,0.4368,3568.6566,0.0,3568.6566,594.7760999999999,0.0,0.0,0.0,0.0,6000.0,259.79820048,0.0
2025-01-02,135,22:20-22:30,0.4198,3527.23,0.0,3527.23,587.8716666666667,0.0,0.0,0.0,0.0,6000.0,246.78852566666666,0.0
2025-01-02,136,22:30-22:40,0.4186,3577.6994,0.0,3577.6994,596.2832333333333,0.0,0.0,0.0,0.0,6000.0,249.60416147333333,0.0
2025-01-02,137,22:40-22:50,0.4241,3478.2439999999997,0.0,3478.2439999999997,579.7073333333333,0.0,0.0,0.0,0.0,6000.0,245.85388006666662,0.0
2025-01-02,138,22:50-23:00,0.4237,3323.6099999999997,0.0,3323.6099999999997,553.935,0.0,0.0,0.0,0.0,6000.0,234.7022595,0.0
2025-01-02,139,23:00-23:10,0.4248,3478.4063,0.0,3478.4063,579.7343833333333,0.0,0.0,0.0,0.0,6000.0,246.27116604,0.0
2025-01-02,140,23:10-23:20,0.424,3640.9394999999995,0.0,3640.9394999999995,606.8232499999999,0.0,0.0,0.0,0.0,6000.0,257.293058,0.0
2025-01-02,141,23:20-23:30,0.422,3700.9599999999996,0.0,3700.9599999999996,616.8266666666666,0.0,0.0,0.0,0.0,6000.0,260.3008533333333,0.0
2025-01-02,142,23:30-23:40,0.424,3769.729,0.0,3769.729,628.2881666666666,0.0,0.0,0.0,0.0,6000.0,266.3941826666666,0.0
2025-01-02,143,23:40-23:50,0.4271,3428.2019999999998,0.0,3428.2019999999998,571.367,0.0,0.0,0.0,0.0,6000.0,244.0308457,0.0
2025-01-02,144,23:50-24:00,0.4276,2919.12,0.0,2919.12,486.52,0.0,0.0,0.0,0.0,6000.0,208.03595199999998,0.0
2025-01-03,1,0:00-0:10,0.4248,2954.3509,0.0,2954.3509,492.3918166666666,0.0,0.0,0.0,0.0,6000.0,209.16804372,0.0
2025-01-03,2,0:10-0:20,0.4245,2960.6102,0.0,2960.6102,493.4350333333333,0.0,0.0,0.0,0.0,6000.0,209.46317165,0.0
2025-01-03,3,0:20-0:30,0.4269,2756.51,0.0,2756.51,459.41833333333335,0.0,0.0,0.0,0.0,6000.0,196.1256865,0.0
2025-01-03,4,0:30-0:40,0.4272,2725.0654,0.0,2725.0654,454.1775666666666,0.0,0.0,0.0,0.0,6000.0,194.02465648,0.0
2025-01-03,5,0:40-0:50,0.4271,2639.7341,0.0,2639.7341,439.95568333333335,0.0,0.0,0.0,0.0,6000.0,187.90507235166666,0.0
2025-01-03,6,0:50-1:00,0.4285,2583.76,0.0,2583.76,430.62666666666667,0.0,0.0,0.0,0.0,6000.0,184.52352666666667,0.0
2025-01-03,7,1:00-1:10,0.4311,2902.6811,0.0,2902.6811,483.7801833333333,0.0,0.0,0.0,0.0,6000.0,208.55763703499997,0.0
2025-01-03,8,1:10-1:20,0.4302,3131.051,0.0,3131.051,521.8418333333333,0.0,0.0,0.0,0.0,6000.0,224.4963567,0.0
2025-01-03,9,1:20-1:30,0.4279,3056.82,0.0,3056.82,509.47,0.0,0.0,0.0,0.0,6000.0,218.002213,0.0
2025-01-03,10,1:30-1:40,0.4312,2923.5412,0.0,2923.5412,487.25686666666667,0.0,0.0,0.0,0.0,6000.0,210.10516090666667,0.0
2025-01-03,11,1:40-1:50,0.4333,2940.6553,0.0,2940.6553,490.1092166666666,0.0,0.0,0.0,0.0,6000.0,212.36432358166664,0.0
2025-01-03,12,1:50-2:00,0.4311,3047.21,0.0,3047.21,507.86833333333334,0.0,0.0,0.0,0.0,6000.0,218.9420385,0.0
2025-01-03,13,2:00-2:10,0.4293,3000.6237,0.0,3000.6237,500.10395,0.0,0.0,0.0,0.0,6000.0,214.69462573500002,0.0
2025-01-03,14,2:10-2:20,0.4324,2860.5275,0.0,2860.5275,476.75458333333336,0.0,0.0,0.0,0.0,6000.0,206.14868183333334,0.0
2025-01-03,15,2:20-2:30,0.4367,2800.1,0.0,2800.1,466.6833333333333,0.0,0.0,0.0,0.0,6000.0,203.80061166666664,0.0
2025-01-03,16,2:30-2:40,0.4348,2953.2923,0.0,2953.2923,492.2153833333333,0.0,0.0,0.0,0.0,6000.0,214.01524867333333,0.0
2025-01-03,17,2:40-2:50,0.4335,3161.0061,0.0,3161.0061,526.83435,0.0,0.0,0.0,0.0,6000.0,228.38269072499997,0.0
2025-01-03,18,2:50-3:00,0.4357,3294.0,0.0,3294.0,549.0,0.0,0.0,0.0,0.0,6000.0,239.1993,0.0
2025-01-03,19,3:00-3:10,0.4374,3346.735,0.0,3346.735,557.7891666666667,0.0,0.0,0.0,0.0,6000.0,243.97698150000002,0.0
2025-01-03,20,3:10-3:20,0.4371,3390.5777,0.0,3390.5777,565.0962833333333,0.0,0.0,0.0,0.0,6000.0,247.00358544499997,0.0
2025-01-03,21,3:20-3:30,0.4356,3426.6199999999994,0.0,3426.6199999999994,571.1033333333332,0.0,0.0,0.0,0.0,6000.0,248.77261199999995,0.0
2025-01-03,22,3:30-3:40,0.4353,3375.8805,0.0,3375.8805,562.64675,0.0,0.0,0.0,0.0,6000.0,244.92013027500002,0.0
2025-01-03,23,3:40-3:50,0.436,3204.2096,0.0,3204.2096,534.0349333333334,0.0,0.0,0.0,0.0,6000.0,232.83923093333334,0.0
2025-01-03,24,3:50-4:00,0.4378,3155.1399999999994,0.0,3155.1399999999994,525.8566666666666,0.0,0.0,0.0,0.0,6000.0,230.22004866666663,0.0
2025-01-03,25,4:00-4:10,0.4401,3470.3443,0.0,3470.3443,578.3907166666667,0.0,0.0,0.0,0.0,6000.0,254.549754405,0.0
2025-01-03,26,4:10-4:20,0.4389,3371.4266,0.0,3371.4266,561.9044333333333,0.0,0.0,0.0,0.0,6000.0,246.61985578999997,0.0
2025-01-03,27,4:20-4:30,0.4364,2945.58,0.0,2945.58,490.92999999999995,0.0,0.0,0.0,0.0,6000.0,214.241852,0.0
2025-01-03,28,4:30-4:40,0.4393,3074.9809,0.0,3074.9809,512.4968166666666,0.0,0.0,0.0,0.0,6000.0,225.13985156166666,0.0
2025-01-03,29,4:40-4:50,0.4422,3342.863,0.0,3342.863,557.1438333333333,0.0,0.0,0.0,0.0,6000.0,246.3690031,0.0
2025-01-03,30,4:50-5:00,0.4395,3341.5499999999997,0.0,3341.5499999999997,556.925,0.0,0.0,0.0,0.0,6000.0,244.76853749999998,0.0
2025-01-03,31,5:00-5:10,0.4333,3130.4363999999996,0.0019,3130.4345,521.7390833333333,0.0,0.0,0.0,0.0,6000.0,226.06954480833332,0.0
2025-01-03,32,5:10-5:20,0.4439,3224.3627,0.0,3224.3627,537.3937833333333,0.0,0.0,0.0,0.0,6000.0,238.54910042166668,0.0
2025-01-03,33,5:20-5:30,0.4301,3607.85,0.0,3607.85,601.3083333333333,0.0,0.0,0.0,0.0,6000.0,258.62271416666664,0.0
2025-01-03,34,5:30-5:40,0.3713,3733.6990999999994,0.0271,3733.6719999999996,622.2786666666666,0.0,0.0,0.0,0.0,6000.0,231.05206893333332,0.0
2025-01-03,35,5:40-5:50,0.5708,3503.3717999999994,0.0,3503.3717999999994,583.8952999999999,0.0,0.0,0.0,0.0,6000.0,333.2874372399999,0.0
2025-01-03,36,5:50-6:00,0.9099,3256.7799999999997,0.0,3256.7799999999997,542.7966666666666,0.0,0.0,0.0,0.0,6000.0,493.89068699999996,0.0
2025-01-03,37,6:00-6:10,0.9368,3421.2499999999995,0.3771999999999999,3420.8727999999996,570.1454666666666,0.0,0.0,0.0,0.0,6000.0,534.1122731733333,0.0
2025-01-03,38,6:10-6:20,0.8758,3519.6603,0.0,3519.6603,586.61005,0.0,0.0,0.0,0.0,6000.0,513.75308179,0.0
2025-01-03,39,6:20-6:30,0.8759,3365.9,0.0,3365.9,560.9833333333333,0.0,0.0,0.0,0.0,6000.0,491.3653016666667,0.0
2025-01-03,40,6:30-6:40,0.8601,3274.086,5.2535,3268.8324999999995,544.8054166666666,0.0,0.0,0.0,0.0,6000.0,468.58713887499994,0.0
2025-01-03,41,6:40-6:50,0.8442,3462.1698999999994,0.0,3462.1698999999994,577.0283166666666,0.0,0.0,0.0,0.0,6000.0,487.12730492999987,0.0
2025-01-03,42,6:50-7:00,0.8334,3787.2099999999996,10.1625,3777.0474999999997,629.5079166666666,0.0,0.0,0.0,0.0,6000.0,524.6318977499999,0.0
2025-01-03,43,7:00-7:10,0.8092,3895.0622,189.0764,3705.9857999999995,617.6642999999999,0.0,0.0,0.0,0.0,6000.0,499.81395155999996,0.0
2025-01-03,44,7:10-7:20,0.7972,3904.9572999999996,442.0453,3462.912,577.1519999999999,0.0,0.0,0.0,0.0,6000.0,460.10557439999997,0.0
2025-01-03,45,7:20-7:30,0.7644,3913.93,703.4625,3210.4674999999997,535.0779166666666,0.0,0.0,0.0,0.0,6000.0,409.01355949999993,0.0
2025-01-03,46,7:30-7:40,0.6899,3897.2707,972.3563999999999,2924.9143000000004,487.4857166666667,0.0,0.0,0.0,0.0,6000.0,336.31639592833335,0.0
2025-01-03,47,7:40-7:50,0.86,3918.3208,1241.8825,2676.4383,446.07304999999997,0.0,0.0,0.0,0.0,6000.0,383.622823,0.0
2025-01-03,48,7:50-8:00,1.1617,4025.58,1529.2875,2496.2925,416.04875,0.0,0.0,0.0,0.0,6000.0,483.32383287499994,0.0
2025-01-03,49,8:00-8:10,1.1683,4146.3263,1846.5381,2299.7881999999995,383.29803333333325,0.0,0.0,0.0,0.0,6000.0,447.8070923433332,0.0
2025-01-03,50,8:10-8:20,1.0956,3906.1016999999997,2087.1569,1818.9448,303.15746666666666,0.0,0.0,0.0,0.0,6000.0,332.13932048,0.0
2025-01-03,51,8:20-8:30,1.0849,3524.2199999999993,2292.9375,1231.2824999999993,205.2137499999999,0.0,0.0,0.0,0.0,6000.0,222.6363973749999,0.0
2025-01-03,52,8:30-8:40,1.061,3689.646,2620.4459,1069.2001,178.20001666666667,0.0,0.0,0.0,0.0,6000.0,189.07021768333334,0.0
2025-01-03,53,8:40-8:50,1.043,4284.7343,2975.4743,1309.2600000000002,218.21000000000004,0.0,0.0,0.0,0.0,6000.0,227.59303000000003,0.0
2025-01-03,54,8:50-9:00,1.036,4753.54,3263.25,1490.29,248.38166666666666,0.0,0.0,0.0,0.0,6000.0,257.32340666666664,0.0
2025-01-03,55,9:00-9:10,1.0147,4591.2578,3471.5364,1119.7214000000006,186.62023333333343,0.0,0.0,0.0,0.0,6000.0,189.36355076333342,0.0
2025-01-03,56,9:10-9:20,0.9922,4391.5782,3661.6122,729.9659999999997,121.66099999999994,0.0,0.0,0.0,0.0,6000.0,120.71204419999994,0.0
2025-01-03,57,9:20-9:30,0.97,4496.24,3906.0,590.2399999999993,98.37333333333322,0.0,0.0,0.0,0.0,6000.0,95.42213333333322,0.0
2025-01-03,58,9:30-9:40,0.9422,4673.3336,4237.6324,435.70119999999974,72.61686666666662,0.0,0.0,0.0,0.0,6000.0,68.4196117733333,0.0
